genre,song_name,danceability,energy,loudness,valence,,,,,,,
Hiphop,A GHETTO CHRISTMAS CAROL,0.789,0.613,-6.627,0.425,,,,,,,
Hiphop,hate will never win,0.556,0.425,-6.964,0.676,,,,,,,
Hiphop,Emmanuel,0.704,0.543,-14.042,0.206,,,,,,,
Hiphop,Pop Trunk,0.725,0.581,-8.024,0.197,,,,,,,
Hiphop,Glock 19,0.895,0.759,-4.97,0.38,,,,,,,
Hiphop,Plastic,0.764,0.59,-7.512,0.371,,,,,,,
Hiphop,Awkward,0.48,0.776,-8.666,0.663,,,,,,,
Hiphop,RUDEBWOY (feat. Joey Bada$$),0.704,0.798,-5.188,0.574,,,,,,,
Hiphop,Coco Mango Diced (Boy Scout Mix),0.694,0.747,-3.636,0.935,,,,,,,
Hiphop,Gym Class,0.622,0.347,-13.292,0.0757,,,,,,,
Hiphop,The Mint (feat. Navy Blue),0.417,0.731,-4.989,0.575,,,,,,,
Hiphop,"FineING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",0.232,0.705,-6.928,0.352,,,,,,,
Hiphop,BUSY / SIRENS,0.667,0.465,-10.337,0.474,,,,,,,
Hiphop,North Pole,0.599,0.451,-11.657,0.492,,,,,,,
Hiphop,Keep on Slippin (feat. Vic Mensa),0.549,0.61,-7.734,0.467,,,,,,,
Hiphop,Beta Male Strategies,0.573,0.582,-6.647,0.214,,,,,,,
Hiphop,HIGHEST IN THE ROOM,0.598,0.427,-8.764,0.0605,,,,,,,
Hiphop,Campfire,0.885,0.365,-14.107,0.637,,,,,,,
Hiphop,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",0.52,0.847,-5.3,0.799,,,,,,,
Hiphop,Huzzah,0.463,0.831,-5.196,0.867,,,,,,,
Hiphop,Ttktv,0.63,0.449,-8.549,0.0738,,,,,,,
Hiphop,Gold Roses (feat. Drake),0.581,0.642,-5.318,0.536,,,,,,,
Hiphop,Follow God,0.529,0.9,-3.503,0.434,,,,,,,
Hiphop,Closed On Sunday,0.799,0.291,-7.353,0.406,,,,,,,
Hiphop,On God,0.41,0.886,-4.413,0.393,,,,,,,
Hiphop,Everything We Need,0.894,0.416,-6.823,0.463,,,,,,,
Hiphop,God Is,0.656,0.637,-3.867,0.267,,,,,,,
Hiphop,Hands On,0.514,0.393,-8.72,0.598,,,,,,,
Hiphop,Use This Gospel,0.611,0.459,-3.926,0.177,,,,,,,
Hiphop,Golden Fleece,0.414,0.678,-5.089,0.558,,,,,,,
Hiphop,Heartbreak Ridge,0.699,0.41,-15.097,0.404,,,,,,,
Hiphop,everything,0.569,0.541,-6.036,0.206,,,,,,,
Hiphop,VOICES (feat. XXXTENTACION),0.678,0.672,-5.688,0.625,,,,,,,
Hiphop,Stuck In A Dream (feat. Gunna),0.753,0.652,-5.943,0.745,,,,,,,
Hiphop,Late Nights,0.874,0.442,-14.969,0.381,,,,,,,
Hiphop,Dreamin',0.54,0.734,-3.553,0.227,,,,,,,
Hiphop,Trapped in My Mind,0.678,0.678,-7.518,0.465,,,,,,,
Hiphop,Love Scars,0.659,0.614,-7.32,0.26,,,,,,,
Hiphop,Cut Myself,0.54,0.465,-11.717,0.0381,,,,,,,
Hiphop,Haunt U,0.463,0.632,-9.577,0.0894,,,,,,,
Hiphop,hate my life,0.524,0.348,-14.775,0.0566,,,,,,,
Hiphop,ONCE UPON A TIME (FREESTYLE),0.653,0.91,-3.797,0.818,,,,,,,
Hiphop,One Love (feat. Q-Tip),0.765,0.687,-6.664,0.813,,,,,,,
Hiphop,Summertime In Paris,0.569,0.86,-4.116,0.289,,,,,,,
Hiphop,Wait a Minute!,0.764,0.705,-5.279,0.672,,,,,,,
Hiphop,Wya? (feat. Ugly God) - Remix,0.86,0.305,-15.617,0.276,,,,,,,
Hiphop,Obvs,0.633,0.393,-12.603,0.423,,,,,,,
Hiphop,Far Nearer,0.61,0.426,-11.538,0.33,,,,,,,
Hiphop,Lonely,0.629,0.532,-7.88,0.619,,,,,,,
Hiphop,witchblades,0.642,0.538,-7.206,0.57,,,,,,,
Hiphop,cobain,0.609,0.64,-7.633,0.425,,,,,,,
Hiphop,Love Scars 3,0.544,0.524,-7.914,0.117,,,,,,,
Hiphop,BAD NEWS,0.655,0.676,-5.959,0.827,,,,,,,
Hiphop,Lies (feat. Lil Skies),0.779,0.626,-7.73,0.419,,,,,,,
Hiphop,FIVE SIX,0.87,0.689,-7.921,0.382,,,,,,,
Hiphop,Ginseng Strip 2002,0.601,0.712,-9.433,0.386,,,,,,,
Hiphop,Moving On,0.822,0.423,-4.846,0.208,,,,,,,
Hiphop,Us,0.571,0.58,-5.973,0.0607,,,,,,,
Hiphop,Text Me (feat. Era),0.569,0.331,-8.083,0.183,,,,,,,
Hiphop,Coke (feat. Lil Peep),0.799,0.466,-9.055,0.0558,,,,,,,
Hiphop,So Easy,0.744,0.552,-6.28,0.577,,,,,,,
Hiphop,Filth,0.476,0.825,-3.941,0.43,,,,,,,
Hiphop,Many Men (Wish Death),0.589,0.827,-2.938,0.386,,,,,,,
Hiphop,When I B On Tha Mic,0.836,0.484,-7.332,0.839,,,,,,,
Hiphop,Family and Loyalty,0.72,0.768,-3.804,0.709,,,,,,,
Hiphop,Let's Be Friends,0.687,0.717,-5.366,0.6,,,,,,,
Hiphop,Can't Love,0.842,0.567,-6.504,0.256,,,,,,,
Hiphop,No Church In The Wild,0.654,0.75,-7.509,0.557,,,,,,,
Hiphop,The Story of O.J.,0.741,0.718,-5.823,0.576,,,,,,,
Hiphop,Family Feud,0.543,0.721,-6.805,0.499,,,,,,,
Hiphop,04:44,0.261,0.852,-4.965,0.431,,,,,,,
Hiphop,Hide (feat. Seezyn),0.715,0.639,-5.017,0.151,,,,,,,
Hiphop,Ex Bitch,0.835,0.462,-6.227,0.702,,,,,,,
Hiphop,UGLY,0.528,0.325,-12.501,0.0412,,,,,,,
Hiphop,numb the pain,0.683,0.0759,-10.567,0.74,,,,,,,
Hiphop,Let Her Go,0.763,0.542,-6.753,0.504,,,,,,,
Hiphop,Vex Oh (feat. Eight9FLY),0.742,0.645,-10.248,0.804,,,,,,,
Hiphop,Only Child,0.826,0.365,-7.024,0.802,,,,,,,
Hiphop,wish you were gay,0.853,0.351,-10.198,0.282,,,,,,,
Hiphop,Invocation,0.753,0.539,-8.03,0.78,,,,,,,
Hiphop,Ride Slow,0.737,0.429,-10.252,0.147,,,,,,,
Hiphop,Mistakes,0.723,0.395,-10.229,0.0772,,,,,,,
Hiphop,BOP,0.769,0.787,-3.909,0.836,,,,,,,
Hiphop,Who Needs Love,0.85,0.516,-7.664,0.874,,,,,,,
Hiphop,crash my whip,0.704,0.572,-7.107,0.17,,,,,,,
Hiphop,Got 'Til It's Gone,0.789,0.412,-7.518,0.518,,,,,,,
Hiphop,Triumph,0.446,0.407,-3.056,0.141,,,,,,,
Hiphop,LIMBO,0.549,0.532,-6.234,0.126,,,,,,,
Hiphop,Rich Soul,0.577,0.734,-4.884,0.343,,,,,,,
Hiphop,Party Here,0.819,0.525,-8.85,0.15,,,,,,,
Hiphop,Fukk Sleep (feat. FKA twigs),0.798,0.412,-9.305,0.304,,,,,,,
Hiphop,Dead to Me,0.792,0.754,-7.347,0.251,,,,,,,
Hiphop,TROJAN HORSE,0.651,0.726,-7.583,0.657,,,,,,,
Hiphop,D'vocean,0.666,0.721,-7.957,0.179,,,,,,,
Hiphop,Cash Machine,0.425,0.625,-6.863,0.518,,,,,,,
Hiphop,Friends - Edit,0.649,0.725,-5.329,0.388,,,,,,,
Hiphop,Beautiful Nightmare,0.675,0.63,-8.052,0.223,,,,,,,
Hiphop,u + i,0.452,0.654,-5.029,0.141,,,,,,,
Hiphop,You Made Me sO Happy,0.635,0.5,-11.755,0.187,,,,,,,
Hiphop,Clouds,0.79,0.404,-13.604,0.435,,,,,,,
Hiphop,RACECAR,0.708,0.729,-7.618,0.562,,,,,,,
Hiphop,only one,0.573,0.537,-9.476,0.0637,,,,,,,
Hiphop,Black Water,0.757,0.528,-7.409,0.58,,,,,,,
Hiphop,Opaul,0.815,0.884,-4.146,0.638,,,,,,,
Hiphop,BEST INTEREST,0.596,0.575,-8.325,0.34,,,,,,,
Hiphop,Runner,0.551,0.523,-6.084,0.0913,,,,,,,
Hiphop,TOGETHER,0.825,0.694,-7.604,0.809,,,,,,,
Hiphop,The Box,0.896,0.586,-6.687,0.642,,,,,,,
Hiphop,You Know How We Do It - Remastered,0.758,0.519,-10.58,0.617,,,,,,,
Hiphop,Hits from the Bong,0.799,0.756,-7.752,0.498,,,,,,,
Hiphop,Rodeo - feat. Nas,0.65,0.637,-6.195,0.575,,,,,,,
Hiphop,GROUP B,0.544,0.718,-8.286,0.361,,,,,,,
Hiphop,The Morning,0.652,0.549,-7.555,0.186,,,,,,,
Hiphop,Prisoner,0.551,0.405,-12.756,0.341,,,,,,,
Hiphop,Moon & Stars (feat. Maggie Lindemann),0.713,0.47,-8.698,0.0825,,,,,,,
Hiphop,I Heard You Were Looking For Me,0.545,0.638,-9.918,0.276,,,,,,,
Hiphop,DHL,0.819,0.458,-10.223,0.232,,,,,,,
Hiphop,Colorado,0.905,0.562,-7.884,0.507,,,,,,,
Hiphop,Time: The Donut of the Heart,0.419,0.713,-8.867,0.555,,,,,,,
Hiphop,Smile 2,0.562,0.623,-4.973,0.539,,,,,,,
Hiphop,CITY OF ANGELS,0.686,0.541,-4.993,0.724,,,,,,,
Hiphop,No Idea - Dj Purpberry Chopped and Screwed,0.682,0.443,-10.787,0.582,,,,,,,
Hiphop,GOSHA,0.847,0.448,-10.14,0.488,,,,,,,
Hiphop,DROPPED OUTTA COLLEGE,0.911,0.378,-7.822,0.19,,,,,,,
Hiphop,Lucky,0.477,0.328,-8.458,0.283,,,,,,,
Hiphop,Forever,0.613,0.339,-14.908,0.292,,,,,,,
Hiphop,sdp interlude,0.507,0.586,-8.15,0.588,,,,,,,
Hiphop,Flash Bang,0.812,0.71,-6.321,0.805,,,,,,,
Hiphop,Send It Up,0.633,0.552,-5.206,0.406,,,,,,,
Hiphop,"Chill Calling, Pt. 2",0.769,0.48,-11.74,0.175,,,,,,,
Hiphop,Chill Calling,0.645,0.272,-17.213,0.358,,,,,,,
Hiphop,ANGELZ,0.629,0.723,-5.553,0.839,,,,,,,
Hiphop,Self Love,0.551,0.711,-7.012,0.553,,,,,,,
Hiphop,Diva (feat. Lil Tecca),0.686,0.703,-6.141,0.457,,,,,,,
Hiphop,Ignorantes,0.85,0.536,-5.161,0.505,,,,,,,
Hiphop,That Way,0.719,0.611,-5.01,0.489,,,,,,,
Hiphop,ORANGE SODA,0.83,0.564,-7.822,0.107,,,,,,,
Hiphop,APOLOGIZE,0.756,0.429,-8.079,0.092,,,,,,,
Hiphop,way back,0.396,0.554,-5.048,0.17,,,,,,,
Hiphop,Fall In Love,0.709,0.57,-9.574,0.605,,,,,,,
Hiphop,Would Look Perfect,0.788,0.537,-4.966,0.434,,,,,,,
Hiphop,Sarcoma,0.547,0.375,-10.093,0.459,,,,,,,
Hiphop,Apathy,0.379,0.674,-5.762,0.0644,,,,,,,
Hiphop,Hold Tight,0.576,0.782,-10.125,0.111,,,,,,,
Hiphop,Corner Story,0.864,0.788,-6.566,0.896,,,,,,,
Hiphop,Deep Shadows,0.516,0.235,-11.08,0.485,,,,,,,
Hiphop,like we were the last two people on earth,0.717,0.329,-12.742,0.0647,,,,,,,
Hiphop,Butter,0.727,0.38,-14.809,0.455,,,,,,,
Hiphop,Power,0.517,0.537,-6.424,0.509,,,,,,,
Hiphop,Tom Chambers,0.347,0.814,-6.546,0.539,,,,,,,
Hiphop,Richard Gear,0.486,0.617,-9.773,0.334,,,,,,,
Hiphop,Time,0.522,0.68,-9.463,0.4,,,,,,,
Hiphop,Ontheway! (feat. Standing On The Corner),0.319,0.751,-2.801,0.474,,,,,,,
Hiphop,Popeye,0.287,0.769,-4.853,0.44,,,,,,,
Hiphop,Wrestlemania 20,0.634,0.408,-9.185,0.687,,,,,,,
Hiphop,NONCIPHER,0.58,0.81,-6.344,0.78,,,,,,,
Hiphop,Pink & Blue,0.676,0.338,-8.634,0.116,,,,,,,
Hiphop,Riot!,0.489,0.624,-1.916,0.574,,,,,,,
Hiphop,Wheelz of Steel,0.886,0.642,-7.263,0.489,,,,,,,
Hiphop,Feel Me Flow,0.817,0.818,-4.911,0.855,,,,,,,
Hiphop,Children's Story,0.904,0.577,-7.293,0.7,,,,,,,
Hiphop,Coolie High,0.765,0.601,-9.326,0.368,,,,,,,
Hiphop,Save Your Tears,0.684,0.817,-5.499,0.623,,,,,,,
Hiphop,No Love,0.547,0.884,-1.452,0.608,,,,,,,
Hiphop,Blood of the Fang - Single Edit,0.787,0.941,-6.198,0.525,,,,,,,
Hiphop,Twenty Fifty Three (feat. Mr. Lif),0.733,0.711,-8.576,0.882,,,,,,,
Hiphop,Poppa Large,0.727,0.902,-3.117,0.426,,,,,,,
Hiphop,Super Hero,0.633,0.779,-6.968,0.72,,,,,,,
Hiphop,Earth,0.852,0.696,-5.312,0.437,,,,,,,
Hiphop,I Wanna Be Where You Are,0.601,0.865,-8.175,0.677,,,,,,,
Hiphop,"Sing About Me, I'm Dying Of Thirst",0.654,0.753,-7.556,0.371,,,,,,,
Hiphop,Cayendo (Side A - Acoustic),0.35,0.12,-11.104,0.121,,,,,,,
Hiphop,Blue World,0.742,0.553,-8.98,0.508,,,,,,,
Hiphop,How I Was Raised,0.633,0.687,-5.059,0.486,,,,,,,
Hiphop,Koi,0.645,0.497,-4.111,0.602,,,,,,,
Hiphop,The Question,0.736,0.583,-6.088,0.265,,,,,,,
Hiphop,WHATS POPPIN,0.923,0.604,-6.671,0.826,,,,,,,
Hiphop,Tribe (with J. Cole),0.755,0.594,-5.906,0.237,,,,,,,
Hiphop,Had Enough (feat. Quavo & Offset),0.748,0.789,-4.579,0.67,,,,,,,
Hiphop,ADHD,0.563,0.78,-6.663,0.317,,,,,,,
Hiphop,Take Time,0.674,0.625,-8.7,0.603,,,,,,,
Hiphop,Escaping Youth,0.67,0.577,-11.679,0.368,,,,,,,
Hiphop,Keep It Real,0.805,0.666,-9.683,0.663,,,,,,,
Hiphop,Steady,0.759,0.644,-7.739,0.452,,,,,,,
Hiphop,Them That's Not,0.563,0.861,-7.448,0.798,,,,,,,
Hiphop,Let Me Down,0.457,0.648,-5.762,0.736,,,,,,,
Hiphop,Deep End,0.305,0.385,-10.063,0.453,,,,,,,
Hiphop,You Dont Need Me,0.711,0.463,-10.601,0.698,,,,,,,
Hiphop,Gabriel Ratchet,0.676,0.742,-4.764,0.753,,,,,,,
Hiphop,Assassination,0.715,0.841,-5.294,0.84,,,,,,,
Hiphop,First Person,0.686,0.8,-7.279,0.467,,,,,,,
Hiphop,Maze,0.674,0.726,-3.813,0.443,,,,,,,
Hiphop,Mojo So Dope,0.614,0.785,-8.224,0.853,,,,,,,
Hiphop,Righteous,0.707,0.622,-6.951,0.223,,,,,,,
Hiphop,Heart On Ice,0.733,0.389,-8.468,0.244,,,,,,,
Hiphop,Good Day,0.86,0.66,-6.281,0.912,,,,,,,
Hiphop,I Can Fvcking Tell,0.689,0.38,-8.491,0.234,,,,,,,
Hiphop,Trap (feat. Lil Baby),0.792,0.839,-2.887,0.354,,,,,,,
Hiphop,Mommydog (feat. CJ Smith),0.571,0.602,-8.048,0.51,,,,,,,
Hiphop,Steve Biko (Stir It Up),0.853,0.494,-10.911,0.341,,,,,,,
Hiphop,Leray,0.774,0.195,-12.233,0.369,,,,,,,
Hiphop,Pretty Little Fears (feat. J. Cole),0.61,0.458,-11.336,0.246,,,,,,,
Hiphop,too all the ladies in the place,0.699,0.117,-17.311,0.477,,,,,,,
Hiphop,Don't Cry,0.23,0.772,-6.349,0.589,,,,,,,
Hiphop,Charcoal Baby,0.622,0.46,-8.389,0.514,,,,,,,
Hiphop,Mourn,0.371,0.323,-11.453,0.0371,,,,,,,
Hiphop,Chewing Gum,0.622,0.515,-7.959,0.217,,,,,,,
Hiphop,Under The Sun (with J. Cole & Lute feat. DaBaby),0.691,0.64,-6.441,0.163,,,,,,,
Hiphop,Blue Plastic,0.603,0.617,-6.869,0.263,,,,,,,
Hiphop,Chicago Freestyle (feat. Giveon),0.735,0.449,-7.507,0.0397,,,,,,,
Hiphop,Not You Too (feat. Chris Brown),0.458,0.452,-9.299,0.316,,,,,,,
Hiphop,Losses,0.551,0.57,-7.385,0.505,,,,,,,
Hiphop,LIKE I WANT YOU,0.64,0.355,-7.757,0.437,,,,,,,
Hiphop,Over the Rainbow,0.709,0.702,-7.49,0.613,,,,,,,
Hiphop,Empty,0.707,0.488,-7.71,0.43,,,,,,,
Hiphop,Ain't Nothing Changed,0.753,0.663,-8.073,0.149,,,,,,,
Hiphop,Deep Fried Frenz,0.647,0.669,-7.874,0.553,,,,,,,
Hiphop,Where Did You Go,0.589,0.611,-9.281,0.209,,,,,,,
Hiphop,Tequila Sunrise (feat. Barron Ricks),0.547,0.63,-8.772,0.555,,,,,,,
Hiphop,Hollow Bones,0.487,0.631,-6.266,0.845,,,,,,,
Hiphop,God Bless Mary,0.492,0.899,-1.946,0.387,,,,,,,
Hiphop,Billionaire (feat. Bruno Mars),0.633,0.673,-6.403,0.659,,,,,,,
Hiphop,Revenge,0.851,0.715,-6.943,0.264,,,,,,,
Hiphop,Sunshine,0.622,0.725,-5.627,0.467,,,,,,,
Hiphop,BB (BODYBAG),0.806,0.435,-9.95,0.253,,,,,,,
Hiphop,MAGIC,0.912,0.465,-9.136,0.438,,,,,,,
Hiphop,Changes,0.478,0.326,-10.992,0.338,,,,,,,
Hiphop,Rose Golden,0.594,0.762,-7.951,0.588,,,,,,,
Hiphop,Wings,0.656,0.33,-8.771,0.349,,,,,,,
Hiphop,Amphetamine,0.619,0.532,-9.554,0.401,,,,,,,
Hiphop,Make the Most (feat. H.E.R.),0.592,0.693,-6.918,0.837,,,,,,,
Hiphop,Catch Up,0.83,0.711,-4.52,0.597,,,,,,,
Hiphop,"Something to Rap About (feat. Tyler, The Creator)",0.406,0.524,-11.071,0.412,,,,,,,
Hiphop,Skinny Suge,0.489,0.52,-11.265,0.161,,,,,,,
Hiphop,1995,0.798,0.481,-8.435,0.579,,,,,,,
Hiphop,D'Evils,0.784,0.586,-3.417,0.656,,,,,,,
Hiphop,Bounce,0.805,0.415,-11.116,0.523,,,,,,,
Hiphop,VINTAGE DIOR,0.716,0.414,-12.536,0.698,,,,,,,
Hiphop,Lemonade,0.744,0.385,-8.129,0.228,,,,,,,
Hiphop,drugz,0.583,0.414,-11.211,0.0515,,,,,,,
Hiphop,Hey Mama,0.583,0.754,-6.993,0.347,,,,,,,
Hiphop,PTSD,0.883,0.808,-3.158,0.805,,,,,,,
Hiphop,MTV Steez,0.409,0.722,-6.765,0.588,,,,,,,
Hiphop,Masta,0.35,0.825,-7.271,0.376,,,,,,,
Hiphop,Bitter,0.59,0.428,-6.499,0.342,,,,,,,
Hiphop,"The Look of Love, Pt. 1",0.873,0.586,-5.184,0.533,,,,,,,
Hiphop,Bada$$ Savior,0.398,0.961,-1.427,0.869,,,,,,,
Hiphop,Terriblemix,0.571,0.845,-5.649,0.781,,,,,,,
Hiphop,Consensualrapmix,0.634,0.752,-5.26,0.467,,,,,,,
Hiphop,Tommy Lee (feat. Post Malone),0.457,0.621,-5.923,0.634,,,,,,,
Hiphop,GO (feat. Juice WRLD),0.544,0.744,-5.007,0.572,,,,,,,
Hiphop,Kamikaze,0.792,0.571,-7.539,0.556,,,,,,,
Hiphop,Me and My Guitar,0.644,0.587,-6.736,0.68,,,,,,,
Hiphop,Crush,0.756,0.517,-8.122,0.267,,,,,,,
Hiphop,Nightcrawler (feat. Method Man),0.852,0.764,-5.315,0.853,,,,,,,
Hiphop,Pencil Pushing,0.719,0.848,-5.297,0.482,,,,,,,
Hiphop,Whirlwind Thru Cities,0.844,0.857,-3.74,0.72,,,,,,,
Hiphop,On & On,0.786,0.561,-4.417,0.655,,,,,,,
Hiphop,Sometimes,0.767,0.505,-13.278,0.831,,,,,,,
Hiphop,Gifted,0.607,0.814,-7.969,0.638,,,,,,,
Hiphop,See the Sun,0.687,0.692,-6.642,0.639,,,,,,,
Hiphop,Let Go,0.87,0.498,-8.339,0.692,,,,,,,
Hiphop,yesterday,0.583,0.573,-7.396,0.129,,,,,,,
Hiphop,absolute in doubt,0.733,0.655,-7.574,0.265,,,,,,,
Hiphop,ghost girl,0.52,0.823,-7.069,0.317,,,,,,,
Hiphop,big city blues,0.589,0.665,-7.105,0.298,,,,,,,
Hiphop,Neighbourhood,0.751,0.61,-9.848,0.555,,,,,,,
Hiphop,"...And To Those I Love, Thanks For Sticking Around",0.792,0.512,-6.875,0.11,,,,,,,
Hiphop,Bassment Jazz,0.72,0.682,-8.246,0.569,,,,,,,
Hiphop,Riot,0.509,0.542,-8.027,0.151,,,,,,,
Hiphop,the interlude that never ends,0.597,0.232,-9.411,0.094,,,,,,,
Hiphop,nineteen,0.567,0.624,-7.033,0.289,,,,,,,
Hiphop,Sick and Tired,0.747,0.495,-8.584,0.489,,,,,,,
Hiphop,CAROUSEL,0.541,0.773,-5.671,0.551,,,,,,,
Hiphop,Human (feat. Night Lovell),0.757,0.625,-7.271,0.389,,,,,,,
Hiphop,Prospect (ft. Lil Baby),0.816,0.579,-6.097,0.43,,,,,,,
Hiphop,Pretty Girls,0.732,0.511,-6.779,0.62,,,,,,,
Hiphop,I Can't Sleep,0.622,0.656,-5.159,0.268,,,,,,,
Hiphop,Sniper Elite,0.497,0.913,-5.585,0.574,,,,,,,
Hiphop,Answers,0.606,0.663,-7.239,0.517,,,,,,,
Hiphop,Hityawitdat,0.824,0.817,-5.935,0.685,,,,,,,
Hiphop,Tha Shiznit,0.769,0.691,-4.59,0.681,,,,,,,
Hiphop,Phantoms,0.857,0.508,-8.427,0.296,,,,,,,
Hiphop,Tyler,0.908,0.567,-8.192,0.723,,,,,,,
Hiphop,Wash Us In The Blood,0.67,0.847,-4.85,0.381,,,,,,,
Hiphop,Envy Me,0.74,0.488,-7.664,0.584,,,,,,,
Hiphop,doll,0.454,0.725,-8.24,0.129,,,,,,,
Hiphop,Angeldust,0.405,0.374,-9.227,0.0987,,,,,,,
Hiphop,Rather Do,0.859,0.545,-9.39,0.722,,,,,,,
Hiphop,Fall In Love,0.796,0.543,-7.994,0.784,,,,,,,
Hiphop,Whole Wide World,0.326,0.751,-6.464,0.39,,,,,,,
Hiphop,2000 Seasons,0.767,0.734,-4.297,0.846,,,,,,,
Hiphop,Selfish,0.71,0.597,-6.468,0.49,,,,,,,
Hiphop,sex money feelings die - slowed version,0.797,0.44,-6.587,0.436,,,,,,,
Hiphop,Forever,0.558,0.493,-10.631,0.0666,,,,,,,
Hiphop,All The Things You're Searching For (feat. Kossisko & Ashley Benson),0.626,0.564,-7.096,0.424,,,,,,,
Hiphop,West Coast Love,0.696,0.65,-5.712,0.587,,,,,,,
Hiphop,Stay High,0.745,0.5,-6.184,0.433,,,,,,,
Hiphop,Life's A Mess (feat. Halsey),0.63,0.446,-8.9,0.177,,,,,,,
Hiphop,Hate The Other Side (with Marshmello & The Kid Laroi),0.701,0.65,-6.313,0.647,,,,,,,
Hiphop,Up Up And Away,0.661,0.665,-6.356,0.486,,,,,,,
Hiphop,The Woo (feat. 50 Cent & Roddy Ricch),0.49,0.618,-5.655,0.286,,,,,,,
Hiphop,Chucky Cheese,0.89,0.542,-4.826,0.565,,,,,,,
Hiphop,Pan-Fried (feat. Kojo Funds),0.678,0.702,-7.559,0.248,,,,,,,
Hiphop,Xxplosive,0.765,0.88,-4.361,0.929,,,,,,,
Hiphop,Jump Up Quickly,0.777,0.537,-9.862,0.437,,,,,,,
Hiphop,Bloom,0.749,0.399,-7.526,0.816,,,,,,,
Hiphop,Loose Ends,0.79,0.675,-6.952,0.363,,,,,,,
Hiphop,Damselfly,0.82,0.596,-7.539,0.54,,,,,,,
Hiphop,Back Home,0.656,0.124,-23.39,0.289,,,,,,,
Hiphop,ODE 2 U,0.791,0.212,-18.307,0.346,,,,,,,
Hiphop,Cookie Chips,0.458,0.635,-7.697,0.555,,,,,,,
Hiphop,The Light,0.497,0.595,-8.096,0.232,,,,,,,
Hiphop,No Explanation,0.665,0.7,-6.147,0.604,,,,,,,
Hiphop,Shine,0.447,0.619,-4.301,0.468,,,,,,,
Hiphop,Like This,0.869,0.691,-12.178,0.848,,,,,,,
Hiphop,U Like My Style,0.827,0.434,-13.153,0.751,,,,,,,
Hiphop,TITLE TRACK,0.764,0.46,-6.259,0.523,,,,,,,
Hiphop,327,0.42,0.701,-7.582,0.671,,,,,,,
Hiphop,Grown Man Sport,0.801,0.757,-8.01,0.607,,,,,,,
Hiphop,Ganja Smuggling,0.78,0.427,-8.371,0.526,,,,,,,
Hiphop,Sometimes I Rhyme Slow,0.764,0.682,-9.627,0.66,,,,,,,
Hiphop,LoveKills!!!,0.714,0.482,-9.86,0.972,,,,,,,
Hiphop,Wreckonize - Remix Vocal,0.775,0.451,-9.164,0.559,,,,,,,
Hiphop,2 for 1,0.804,0.66,-4.574,0.723,,,,,,,
Hiphop,Bad Name - Remix,0.678,0.789,-5.016,0.799,,,,,,,
Hiphop,Nappy Heads - Remix,0.774,0.456,-16.027,0.642,,,,,,,
Hiphop,Summer Playlists,0.555,0.434,-13.79,0.125,,,,,,,
Hiphop,Same Niggas,0.787,0.692,-6.998,0.686,,,,,,,
Hiphop,Temperature's Rising (feat. Crystal Johnson),0.804,0.823,-5.422,0.719,,,,,,,
Hiphop,Acid Raindrops,0.859,0.684,-6.962,0.613,,,,,,,
Hiphop,The Climb Back,0.61,0.569,-9.447,0.287,,,,,,,
Hiphop,Lion King On Ice,0.732,0.663,-7.616,0.227,,,,,,,
Hiphop,make up,0.781,0.474,-7.436,0.584,,,,,,,
Hiphop,Souvenir,0.673,0.49,-8.401,0.822,,,,,,,
Hiphop,Blue,0.607,0.724,-8.595,0.41,,,,,,,
Hiphop,True & Livin',0.531,0.771,-7.033,0.556,,,,,,,
Hiphop,Miles Davis,0.579,0.724,-7.896,0.549,,,,,,,
Hiphop,The American Dream,0.744,0.616,-5.505,0.455,,,,,,,
Hiphop,MAYBE,0.606,0.532,-4.833,0.156,,,,,,,
Hiphop,TELL ME WHY,0.6,0.723,-4.928,0.463,,,,,,,
Hiphop,Wu-Tang: 7th Chamber - Part II - Conclusion,0.875,0.46,-8.984,0.516,,,,,,,
Hiphop,Me and You,0.613,0.614,-7.235,0.198,,,,,,,
Hiphop,Planned Attack,0.681,0.557,-9.496,0.434,,,,,,,
Hiphop,Blessings,0.801,0.569,-8.12,0.489,,,,,,,
Hiphop,For A Minute,0.711,0.778,-6.346,0.827,,,,,,,
Hiphop,"U Say (feat. Tyler, The Creator & Jay Prince)",0.926,0.68,-7.689,0.458,,,,,,,
Hiphop,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,0.635,0.874,-4.693,0.632,,,,,,,
Hiphop,mirror,0.515,0.689,-9.434,0.66,,,,,,,
Hiphop,Feather (feat. Cise Starr & Akin from CYNE),0.565,0.749,-6.629,0.881,,,,,,,
Hiphop,Party All The Time,0.548,0.456,-6.541,0.334,,,,,,,
Hiphop,Endless Summer feat. Raury,0.734,0.665,-6.879,0.483,,,,,,,
Hiphop,Everything,0.726,0.521,-7.409,0.4,,,,,,,
Hiphop,Luminescence,0.545,0.833,-6.033,0.767,,,,,,,
Hiphop,Strictly 4 My Jeeps,0.659,0.801,-4.301,0.462,,,,,,,
Hiphop,Real,0.533,0.757,-8.798,0.563,,,,,,,
